ID,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,NAME_HOUSING_TYPE,MONTHS_EMPLOYED,timespan,paid_off,pastdue_1-29,pastdue_30-59,pastdue_60-89,pastdue_90-119,pastdue_120-149,pastdue_over_150,no_loan,Score,label,bin_labels
5038646,0,1,135000.0,House / apartment,12,4,0,0,0,0,0,0,0,4,558.5,1,0
5038647,0,1,135000.0,House / apartment,12,54,42,12,0,0,0,0,0,0,783.0833333333334,4,1
5038648,0,1,135000.0,House / apartment,12,41,29,12,0,0,0,0,0,0,783.0833333333334,4,1
5038649,0,1,135000.0,House / apartment,12,29,17,12,0,0,0,0,0,0,783.0833333333334,4,1
5038651,0,1,67500.0,House / apartment,0,19,0,18,0,0,0,0,0,1,679.5,3,0
5038652,0,1,112500.0,House / apartment,180,37,29,2,0,0,0,0,0,6,614.875,2,0
5038653,0,1,112500.0,House / apartment,180,30,22,2,0,0,0,0,0,6,614.875,2,0
5038654,0,1,112500.0,House / apartment,180,12,4,2,0,0,0,0,0,6,656.125,2,0
5038655,0,1,54000.0,House / apartment,0,18,12,6,0,0,0,0,0,0,720.2,3,0
5038656,0,1,112500.0,House / apartment,71,13,7,6,0,0,0,0,0,0,761.5416666666667,4,1
5038657,0,1,112500.0,House / apartment,71,13,1,12,0,0,0,0,0,0,761.5416666666667,4,1
5038658,0,1,225000.0,House / apartment,36,14,6,8,0,0,0,0,0,0,791.3333333333334,4,1
5038659,0,1,225000.0,House / apartment,36,11,3,8,0,0,0,0,0,0,763.8333333333334,4,1
5038660,0,1,225000.0,House / apartment,36,24,16,8,0,0,0,0,0,0,828.0,5,1
5038661,0,1,225000.0,House / apartment,36,23,15,8,0,0,0,0,0,0,828.0,5,1
5038662,0,1,225000.0,House / apartment,36,40,32,8,0,0,0,0,0,0,828.0,5,1
5038663,0,1,225000.0,House / apartment,36,38,29,8,0,0,0,0,0,1,779.875,4,1
5038664,0,1,225000.0,House / apartment,36,11,0,0,0,0,0,0,0,11,667.5833333333334,2,0
5038665,0,1,225000.0,House / apartment,36,14,0,12,1,0,0,0,0,1,743.2083333333334,4,1
5038666,0,1,225000.0,House / apartment,36,14,0,11,3,0,0,0,0,0,723.9583333333334,3,0
5038667,0,1,225000.0,House / apartment,36,40,32,8,0,0,0,0,0,0,828.0,5,1
5038668,0,1,225000.0,House / apartment,36,39,31,8,0,0,0,0,0,0,828.0,5,1
5038669,0,1,225000.0,House / apartment,36,9,0,9,0,0,0,0,0,0,745.5,4,1
5038670,0,1,225000.0,House / apartment,36,9,1,8,0,0,0,0,0,0,745.5,4,1
5038671,0,1,225000.0,House / apartment,36,7,0,7,0,0,0,0,0,0,727.1666666666667,3,0
5038672,0,1,67500.0,House / apartment,36,18,15,2,0,0,0,0,0,1,734.5,3,0
5038673,0,1,67500.0,House / apartment,36,16,1,14,0,0,0,0,0,1,716.1666666666666,3,0
5038674,0,1,67500.0,House / apartment,36,23,11,11,1,0,0,0,0,0,734.5,3,0
5038675,0,1,67500.0,House / apartment,36,1,0,0,0,0,0,0,0,1,530.5416666666667,1,0
5038677,0,1,67500.0,House / apartment,36,57,46,9,2,0,0,0,0,0,734.5,3,0
5038678,0,1,67500.0,House / apartment,36,16,13,2,0,0,0,0,0,1,716.1666666666666,3,0
5038679,0,0,225000.0,Municipal apartment,0,8,0,7,0,0,0,0,0,1,600.2083333333333,2,0
5038680,0,0,225000.0,Municipal apartment,0,18,0,18,0,0,0,0,0,0,740.0,4,1
5038681,0,0,225000.0,Municipal apartment,0,8,0,7,0,0,0,0,0,1,600.2083333333333,2,0
5038682,0,0,225000.0,Municipal apartment,0,8,0,7,0,0,0,0,0,1,600.2083333333333,2,0
5038683,0,1,180000.0,House / apartment,0,3,0,2,0,0,0,0,0,1,568.125,1,0
5038685,0,1,180000.0,House / apartment,0,13,0,12,0,0,0,0,0,1,679.0416666666667,3,0
5038686,0,1,180000.0,House / apartment,0,4,0,3,0,0,0,0,0,1,577.2916666666667,1,0
5038688,1,0,240750.0,With parents,259,29,18,11,0,0,0,0,0,0,817.0,5,1
5038689,1,0,240750.0,With parents,259,29,20,0,0,0,0,0,0,9,624.5,2,0
5038690,1,0,240750.0,With parents,259,20,3,17,0,0,0,0,0,0,817.0,5,1
5038691,1,0,240750.0,With parents,259,35,26,0,0,0,0,0,0,9,624.5,2,0
5038693,1,1,135000.0,House / apartment,0,3,0,3,0,0,0,0,0,0,649.25,2,0
5038700,0,1,90000.0,House / apartment,34,60,48,10,1,0,0,0,0,1,743.8194444444445,4,1
5038706,0,0,247500.0,House / apartment,22,10,0,9,0,0,0,0,0,1,652.1527777777778,2,0
5038707,0,0,247500.0,House / apartment,22,16,4,12,0,0,0,0,0,0,755.2777777777777,4,1
5038708,0,0,247500.0,House / apartment,22,16,0,15,0,0,0,0,0,1,707.1527777777777,3,0
5038709,0,1,337500.0,House / apartment,149,15,0,15,0,0,0,0,0,0,800.5,5,1
5038710,0,1,337500.0,House / apartment,149,45,0,45,0,0,0,0,0,0,828.0,5,1
5038711,0,1,238500.0,House / apartment,484,30,20,10,0,0,0,0,0,0,828.0,5,1
5038712,0,1,238500.0,House / apartment,484,33,23,10,0,0,0,0,0,0,828.0,5,1
5038713,0,1,238500.0,House / apartment,484,54,44,10,0,0,0,0,0,0,828.0,5,1
5038714,0,1,238500.0,House / apartment,484,43,0,43,0,0,0,0,0,0,828.0,5,1
5038715,1,1,193500.0,House / apartment,38,28,23,5,0,0,0,0,0,0,850.0,5,1
5038716,1,1,193500.0,House / apartment,38,23,18,5,0,0,0,0,0,0,850.0,5,1
5038717,1,1,193500.0,House / apartment,38,4,0,4,0,0,0,0,0,0,721.6666666666667,3,0
5038718,1,1,270000.0,House / apartment,0,26,0,0,0,0,0,0,0,26,698.75,3,0
5038719,1,1,270000.0,House / apartment,0,37,32,5,0,0,0,0,0,0,795.0,4,1
5038720,1,1,270000.0,House / apartment,0,40,35,5,0,0,0,0,0,0,795.0,4,1
5038721,1,1,270000.0,House / apartment,0,25,19,5,1,0,0,0,0,0,746.875,4,1
5038722,1,1,270000.0,House / apartment,0,16,0,9,0,0,0,0,0,7,690.0416666666666,3,0
5038723,1,1,270000.0,House / apartment,0,40,28,7,5,0,0,0,0,0,746.875,4,1
5038724,1,0,225000.0,House / apartment,102,22,0,20,2,0,0,0,0,0,768.875,4,1
5038727,1,1,184500.0,House / apartment,5,1,0,1,0,0,0,0,0,0,646.8055555555557,2,0
5038728,1,1,184500.0,House / apartment,5,26,18,5,0,0,0,0,0,3,754.5138888888889,4,1
5038729,1,1,184500.0,House / apartment,5,21,14,7,0,0,0,0,0,0,802.6388888888889,5,1
5038730,1,1,184500.0,House / apartment,5,6,0,5,0,0,0,0,0,1,625.2638888888889,2,0
5038731,1,1,184500.0,House / apartment,5,13,6,7,0,0,0,0,0,0,756.8055555555557,4,1
5038732,1,1,184500.0,House / apartment,5,6,0,5,0,0,0,0,0,1,625.2638888888889,2,0
5038733,1,1,184500.0,House / apartment,5,1,0,1,0,0,0,0,0,0,646.8055555555557,2,0
5038734,0,0,121500.0,House / apartment,0,11,0,11,0,0,0,0,0,0,660.1583333333333,2,0
5038735,0,0,121500.0,House / apartment,0,15,0,15,0,0,0,0,0,0,696.825,3,0
5038736,0,0,121500.0,House / apartment,0,38,0,38,0,0,0,0,0,0,724.325,3,0
5038737,0,0,121500.0,House / apartment,0,14,10,4,0,0,0,0,0,0,687.6583333333333,3,0
5038738,0,0,121500.0,House / apartment,0,39,11,26,0,0,0,0,0,2,676.2,3,0
5038740,0,1,135000.0,House / apartment,5,15,0,12,0,0,0,0,0,3,677.5138888888889,3,0
5038741,0,1,135000.0,House / apartment,5,14,0,13,0,0,0,0,0,1,687.5972222222223,3,0
5038742,0,1,135000.0,House / apartment,5,15,0,12,0,0,0,0,0,3,677.5138888888889,3,0
5038743,0,1,135000.0,House / apartment,5,20,10,10,0,0,0,0,0,0,772.3888888888889,4,1
5038744,0,1,135000.0,House / apartment,5,16,8,8,0,0,0,0,0,0,754.0555555555555,4,1
5038745,1,1,157500.0,With parents,20,3,0,1,0,0,0,0,0,2,591.8055555555555,2,0
5038746,1,1,157500.0,With parents,20,18,0,15,0,0,0,0,0,3,758.1805555555555,4,1
5038747,1,1,157500.0,With parents,20,7,0,0,0,0,0,0,0,7,628.4722222222222,2,0
5038748,1,1,157500.0,With parents,20,48,42,6,0,0,0,0,0,0,825.5555555555555,5,1
5038749,1,1,157500.0,With parents,20,3,0,3,0,0,0,0,0,0,688.0555555555555,3,0
5038750,1,1,157500.0,With parents,20,7,0,6,0,0,0,0,0,1,676.5972222222222,3,0
5038751,1,1,157500.0,With parents,20,7,0,6,0,0,0,0,0,1,676.5972222222222,3,0
5038754,1,1,157500.0,With parents,20,29,20,9,0,0,0,0,0,0,825.5555555555555,5,1
5038755,1,1,157500.0,With parents,20,17,0,15,0,0,0,0,0,2,768.2638888888889,4,1
5038757,1,1,157500.0,With parents,20,9,0,8,0,0,0,0,0,1,694.9305555555555,3,0
5038758,1,1,157500.0,With parents,20,4,0,4,0,0,0,0,0,0,697.2222222222222,3,0
5038759,0,1,112500.0,House / apartment,174,26,0,26,0,0,0,0,0,0,807.375,5,1
5038760,0,1,112500.0,House / apartment,174,18,8,9,0,0,0,0,0,1,759.25,4,1
5038763,0,1,112500.0,House / apartment,174,17,9,8,0,0,0,0,0,0,798.2083333333334,4,1
5038764,0,1,112500.0,House / apartment,174,39,35,4,0,0,0,0,0,0,807.375,5,1
5038765,0,1,112500.0,House / apartment,174,28,3,21,0,0,0,0,0,4,759.25,4,1
5038767,0,1,112500.0,House / apartment,174,28,18,10,0,0,0,0,0,0,807.375,5,1
5038768,0,1,112500.0,House / apartment,174,45,41,4,0,0,0,0,0,0,807.375,5,1
5038769,0,1,112500.0,House / apartment,174,49,45,3,0,0,0,0,0,1,759.25,4,1
5038770,0,1,112500.0,House / apartment,174,30,26,4,0,0,0,0,0,0,807.375,5,1
5038771,0,1,112500.0,House / apartment,174,24,17,6,0,0,0,0,0,1,759.25,4,1
5038772,0,1,112500.0,House / apartment,174,23,16,7,0,0,0,0,0,0,807.375,5,1
5038773,0,1,112500.0,House / apartment,174,3,0,2,0,0,0,0,0,1,602.5,2,0
5038774,0,1,81000.0,House / apartment,223,56,44,1,0,0,0,0,0,11,597.55,2,0
5038775,0,1,81000.0,House / apartment,223,34,22,1,0,0,0,0,0,11,597.55,2,0
5038776,0,1,81000.0,House / apartment,223,44,32,1,0,0,0,0,0,11,597.55,2,0
5038777,0,1,81000.0,House / apartment,223,36,24,1,0,0,0,0,0,11,597.55,2,0
5038778,0,1,81000.0,House / apartment,223,8,0,2,0,0,0,0,0,6,602.1333333333333,2,0
5038779,0,1,81000.0,House / apartment,223,19,7,1,0,0,0,0,0,11,693.8,3,0
5038780,0,1,94500.0,House / apartment,62,12,0,6,0,0,0,0,0,6,646.225,2,0
5038781,0,1,94500.0,House / apartment,62,3,0,2,0,0,0,0,0,1,592.6,2,0
5038782,1,1,157500.0,House / apartment,44,27,7,12,0,0,0,0,0,8,763.375,4,1
5038783,1,1,157500.0,House / apartment,44,27,6,10,0,0,0,0,0,11,763.375,4,1
5038784,1,1,157500.0,House / apartment,44,27,7,12,0,0,0,0,0,8,763.375,4,1
5038785,1,1,157500.0,House / apartment,44,54,48,6,0,0,0,0,0,0,850.0,5,1
5038786,1,1,157500.0,House / apartment,44,6,0,5,0,0,0,0,0,1,672.625,3,0
5038787,0,1,157500.0,House / apartment,0,15,0,0,0,0,0,0,0,15,649.25,2,0
5038788,0,1,157500.0,House / apartment,0,41,24,17,0,0,0,0,0,0,773.0,4,1
5038789,0,1,157500.0,House / apartment,0,15,0,0,0,0,0,0,0,15,649.25,2,0
5038791,0,1,157500.0,House / apartment,0,11,0,0,0,0,0,0,0,11,612.5833333333334,2,0
5038792,0,1,157500.0,House / apartment,0,42,25,17,0,0,0,0,0,0,773.0,4,1
5038793,0,1,157500.0,House / apartment,0,11,0,0,0,0,0,0,0,11,612.5833333333334,2,0
5038794,0,1,157500.0,House / apartment,0,9,0,0,0,0,0,0,0,9,594.25,2,0
5038795,0,1,157500.0,House / apartment,0,15,0,0,0,0,0,0,0,15,649.25,2,0
5038800,1,1,202500.0,House / apartment,179,22,9,5,0,0,0,0,0,8,657.5,2,0
5038803,1,1,202500.0,House / apartment,179,14,4,10,0,0,0,0,0,0,813.3333333333334,5,1
5038804,1,1,202500.0,House / apartment,179,7,0,7,0,0,0,0,0,0,749.1666666666667,4,1
5038807,1,1,202500.0,House / apartment,179,43,0,8,0,0,0,0,22,13,686.375,3,0
5038808,1,1,202500.0,House / apartment,179,14,9,5,0,0,0,0,0,0,813.3333333333334,5,1
5038809,1,1,180000.0,Municipal apartment,15,4,0,3,0,0,0,0,0,1,622.2083333333334,2,0
5038810,1,1,180000.0,Municipal apartment,15,14,3,10,0,0,0,0,0,1,733.125,3,0
5038811,1,1,180000.0,Municipal apartment,15,12,0,11,0,0,0,0,0,1,714.7916666666666,3,0
5038812,1,1,180000.0,Municipal apartment,15,4,0,0,0,0,0,0,0,4,593.3333333333334,2,0
5038813,0,1,247500.0,House / apartment,24,37,29,8,0,0,0,0,0,0,809.6666666666666,5,1
5038814,0,1,247500.0,House / apartment,24,58,0,58,0,0,0,0,0,0,809.6666666666666,5,1
5038815,0,1,247500.0,House / apartment,24,30,0,30,0,0,0,0,0,0,809.6666666666666,5,1
5038817,0,1,247500.0,House / apartment,24,58,0,58,0,0,0,0,0,0,809.6666666666666,5,1
5038818,0,1,247500.0,House / apartment,24,37,28,9,0,0,0,0,0,0,809.6666666666666,5,1
5038819,0,1,247500.0,House / apartment,24,1,0,1,0,0,0,0,0,0,653.8333333333334,2,0
5038821,1,1,225000.0,House / apartment,0,16,7,9,0,0,0,0,0,0,776.6666666666666,4,1
5038822,1,1,225000.0,House / apartment,0,7,0,6,0,0,0,0,0,1,646.0416666666667,2,0
5038823,1,1,225000.0,House / apartment,0,9,0,8,0,0,0,0,0,1,664.375,2,0
5038824,1,1,225000.0,House / apartment,0,10,0,6,0,0,0,0,0,4,654.2916666666667,2,0
5038825,1,0,202500.0,House / apartment,19,11,3,8,0,0,0,0,0,0,726.8611111111112,3,0
5038826,1,0,202500.0,House / apartment,19,11,3,8,0,0,0,0,0,0,726.8611111111112,3,0
5038827,1,1,135000.0,House / apartment,0,27,0,25,0,0,0,0,0,2,738.625,3,0
5038828,1,1,135000.0,House / apartment,0,15,14,1,0,0,0,0,0,0,759.25,4,1
5038829,0,1,90000.0,House / apartment,43,3,3,0,0,0,0,0,0,0,657.5,2,0
5038830,0,1,90000.0,House / apartment,43,2,2,0,0,0,0,0,0,0,648.3333333333333,2,0
5038831,0,1,90000.0,House / apartment,43,2,2,0,0,0,0,0,0,0,648.3333333333333,2,0
5038832,0,1,90000.0,House / apartment,43,7,0,4,0,0,0,0,0,3,607.5416666666667,2,0
5038835,0,1,90000.0,House / apartment,43,3,0,2,0,0,0,0,0,1,590.125,2,0
5038836,0,1,90000.0,House / apartment,43,3,3,0,0,0,0,0,0,0,657.5,2,0
5038837,0,1,90000.0,House / apartment,43,32,0,21,1,0,0,0,0,10,727.625,3,0
5038838,0,1,90000.0,House / apartment,43,23,0,13,0,0,0,0,0,10,708.375,3,0
5038839,0,1,90000.0,House / apartment,43,2,0,0,0,0,0,0,0,2,552.0833333333333,1,0
5038840,0,1,90000.0,House / apartment,43,2,2,0,0,0,0,0,0,0,648.3333333333333,2,0
5038842,0,1,103500.0,House / apartment,52,25,19,6,0,0,0,0,0,0,802.425,5,1
5038843,0,1,103500.0,House / apartment,52,25,19,6,0,0,0,0,0,0,802.425,5,1
5038844,0,1,103500.0,House / apartment,52,25,17,7,0,0,0,0,0,1,754.3,4,1
5038845,0,1,103500.0,House / apartment,52,25,19,6,0,0,0,0,0,0,802.425,5,1
5038846,0,1,103500.0,House / apartment,52,14,7,7,0,0,0,0,0,0,765.7583333333334,4,1
5038847,0,1,103500.0,House / apartment,52,12,6,6,0,0,0,0,0,0,747.425,4,1
5038848,0,1,103500.0,House / apartment,52,8,2,6,0,0,0,0,0,0,710.7583333333333,3,0
5038849,0,1,103500.0,House / apartment,52,2,0,1,0,0,0,0,0,1,559.5083333333333,1,0
5038851,0,1,90000.0,House / apartment,0,21,10,10,1,0,0,0,0,0,691.875,3,0
5038852,0,1,90000.0,House / apartment,0,50,38,11,1,0,0,0,0,0,691.875,3,0
5038853,0,1,90000.0,House / apartment,0,37,31,6,0,0,0,0,0,0,740.0,4,1
5038854,0,1,90000.0,House / apartment,0,21,10,10,1,0,0,0,0,0,691.875,3,0
5038855,0,1,90000.0,House / apartment,0,7,0,6,0,0,0,0,0,1,591.0416666666667,2,0
5038856,0,1,90000.0,House / apartment,0,53,44,9,0,0,0,0,0,0,740.0,4,1
5038857,0,1,90000.0,House / apartment,0,21,10,10,1,0,0,0,0,0,691.875,3,0
5038858,0,1,90000.0,House / apartment,0,46,29,0,0,0,0,0,0,17,547.5,1,0
5038859,0,1,90000.0,House / apartment,0,21,10,10,1,0,0,0,0,0,691.875,3,0
5038860,0,1,90000.0,House / apartment,0,29,17,11,1,0,0,0,0,0,691.875,3,0
5038861,0,1,90000.0,House / apartment,0,22,16,6,0,0,0,0,0,0,740.0,4,1
5038862,0,1,90000.0,House / apartment,0,7,0,6,0,0,0,0,0,1,591.0416666666667,2,0
5038863,1,1,270000.0,House / apartment,54,23,0,0,0,0,0,0,0,23,753.75,4,1
5038864,1,1,270000.0,House / apartment,54,23,0,0,0,0,0,0,0,23,753.75,4,1
5038865,1,1,270000.0,House / apartment,54,23,0,22,0,0,0,0,0,1,801.875,5,1
5038866,1,1,270000.0,House / apartment,54,34,0,0,0,0,0,0,0,34,753.75,4,1
5038867,1,1,270000.0,House / apartment,54,6,0,0,0,0,0,0,0,6,643.75,2,0
5038868,1,1,270000.0,House / apartment,54,34,0,0,0,0,0,0,0,34,753.75,4,1
5038869,1,1,270000.0,House / apartment,54,19,0,0,0,0,0,0,0,19,753.75,4,1
5038870,1,1,157500.0,House / apartment,21,3,0,2,0,0,0,0,0,1,622.2083333333333,2,0
5038871,1,1,157500.0,House / apartment,21,17,5,11,0,0,0,0,0,1,769.7916666666667,4,1
5038872,1,1,157500.0,House / apartment,21,6,0,0,0,0,0,0,0,6,620.8333333333333,2,0
5038873,1,1,157500.0,House / apartment,21,4,0,0,0,0,0,0,0,4,602.5,2,0
5038874,1,1,157500.0,House / apartment,21,6,0,0,0,0,0,0,0,6,620.8333333333333,2,0
5038875,1,1,157500.0,House / apartment,21,8,3,5,0,0,0,0,0,0,735.4166666666666,3,0
5038876,1,1,157500.0,House / apartment,21,2,0,0,0,0,0,0,0,2,584.1666666666666,2,0
5038877,0,1,202500.0,House / apartment,66,29,19,10,0,0,0,0,0,0,828.0,5,1
5038880,1,1,112500.0,House / apartment,15,29,25,3,0,0,0,0,0,1,749.1666666666666,4,1
5038881,1,1,112500.0,House / apartment,15,38,0,0,0,0,0,0,0,38,701.0416666666666,3,0
5038882,1,1,112500.0,House / apartment,15,14,10,3,0,0,0,0,0,1,712.5,3,0
5038883,0,1,135000.0,House / apartment,0,20,0,20,0,0,0,0,0,0,764.75,4,1
5038884,0,1,135000.0,House / apartment,0,14,0,13,0,0,0,0,0,1,679.9583333333334,3,0
5038886,0,1,135000.0,House / apartment,0,7,0,3,0,0,0,0,0,4,567.6666666666667,1,0
5038887,0,1,135000.0,House / apartment,0,19,0,0,0,0,0,0,0,19,668.5,2,0
5038888,0,1,135000.0,House / apartment,0,31,0,0,0,0,0,0,0,31,668.5,2,0
5038889,0,1,135000.0,House / apartment,0,31,0,0,0,0,0,0,0,31,668.5,2,0
5038890,0,1,135000.0,House / apartment,0,6,0,0,0,0,0,0,0,6,558.5,1,0
5038891,0,1,135000.0,House / apartment,0,31,0,0,0,0,0,0,0,31,668.5,2,0
5038893,0,1,135000.0,House / apartment,0,31,0,0,0,0,0,0,0,31,668.5,2,0
5038894,0,1,135000.0,House / apartment,0,30,17,9,4,0,0,0,0,0,716.625,3,0
5038895,0,1,135000.0,House / apartment,0,19,0,4,0,0,0,0,0,15,668.5,2,0
5038896,0,1,135000.0,House / apartment,0,14,0,13,0,0,0,0,0,1,679.9583333333334,3,0
5038897,0,1,135000.0,House / apartment,0,20,10,10,0,0,0,0,0,0,764.75,4,1
5038898,0,1,135000.0,House / apartment,0,7,0,3,0,0,0,0,0,4,567.6666666666667,1,0
5038899,0,1,135000.0,House / apartment,0,13,0,0,0,0,0,0,0,13,622.6666666666667,2,0
5038900,0,1,135000.0,House / apartment,0,3,0,0,0,0,0,0,0,3,531.0,1,0
5038903,0,1,135000.0,With parents,80,18,0,17,0,0,0,0,0,1,771.625,4,1
5038904,0,1,135000.0,With parents,80,29,22,6,0,0,0,0,0,1,771.625,4,1
5038906,0,1,135000.0,With parents,80,18,0,17,0,0,0,0,0,1,771.625,4,1
5038907,0,1,135000.0,With parents,80,18,0,17,0,0,0,0,0,1,771.625,4,1
5038908,0,1,135000.0,With parents,80,16,0,11,0,0,0,0,0,5,734.0416666666666,3,0
5038909,0,1,135000.0,With parents,80,19,0,2,0,0,0,0,0,17,723.5,3,0
5038910,0,1,135000.0,With parents,80,24,24,0,0,0,0,0,0,0,819.75,5,1
5038911,0,1,135000.0,With parents,80,25,0,0,0,0,0,0,0,25,723.5,3,0
5038914,0,1,135000.0,With parents,80,23,0,0,0,0,0,0,0,23,723.5,3,0
5038915,0,1,135000.0,With parents,80,25,0,1,0,0,0,0,0,24,723.5,3,0
5038917,0,1,135000.0,With parents,80,11,0,0,0,0,0,0,0,11,659.3333333333334,2,0
5038918,0,1,135000.0,With parents,80,16,9,6,0,0,0,0,0,1,753.2916666666666,4,1
5038919,0,1,135000.0,With parents,80,17,0,0,0,0,0,0,0,17,714.3333333333334,3,0
5038920,0,1,135000.0,With parents,80,11,0,1,0,0,0,0,0,10,659.3333333333334,2,0
5038921,0,1,135000.0,With parents,80,30,0,0,0,0,0,0,0,30,723.5,3,0
5038925,1,1,135000.0,House / apartment,75,7,1,6,0,0,0,0,0,0,740.9166666666667,4,1
5038926,0,1,54000.0,House / apartment,0,20,12,8,0,0,0,0,0,0,720.2,3,0
5038927,0,1,54000.0,House / apartment,0,30,1,10,0,0,0,0,0,19,623.95,2,0
5038928,0,1,54000.0,House / apartment,0,20,12,8,0,0,0,0,0,0,720.2,3,0
5038929,0,1,54000.0,House / apartment,0,9,0,9,0,0,0,0,0,0,637.7,2,0
5038930,0,1,54000.0,House / apartment,0,42,13,10,0,0,0,0,0,19,623.95,2,0
5038932,0,1,94500.0,House / apartment,210,55,45,9,0,0,0,0,0,1,749.35,4,1
5038933,0,1,94500.0,House / apartment,210,17,6,10,0,0,0,0,0,1,740.1833333333334,4,1
5038937,0,1,225000.0,House / apartment,162,40,22,14,0,0,0,0,0,4,779.875,4,1
5038938,0,1,225000.0,House / apartment,162,28,5,22,1,0,0,0,0,0,779.875,4,1
5038939,0,1,225000.0,House / apartment,162,9,0,0,0,0,0,0,0,9,649.25,2,0
5041051,0,1,225000.0,House / apartment,0,36,26,10,0,0,0,0,0,0,773.0,4,1
5041052,0,1,225000.0,House / apartment,0,4,0,4,0,0,0,0,0,0,644.6666666666667,2,0
5041053,0,1,225000.0,House / apartment,0,36,26,10,0,0,0,0,0,0,773.0,4,1
5041054,0,1,225000.0,House / apartment,0,4,0,4,0,0,0,0,0,0,644.6666666666667,2,0
5041055,0,1,225000.0,House / apartment,0,16,6,10,0,0,0,0,0,0,754.6666666666666,4,1
5041056,0,1,225000.0,House / apartment,0,4,0,4,0,0,0,0,0,0,644.6666666666667,2,0
5041057,0,1,135000.0,House / apartment,51,47,39,7,0,0,0,0,0,1,771.625,4,1
5041058,0,1,135000.0,House / apartment,51,47,39,7,0,0,0,0,0,1,771.625,4,1
5041059,0,1,135000.0,House / apartment,51,1,0,1,0,0,0,0,0,0,663.9166666666667,2,0
5041060,0,1,135000.0,House / apartment,51,1,0,0,0,0,0,0,0,1,567.6666666666667,1,0
5041061,0,1,103500.0,House / apartment,71,29,11,13,0,0,0,0,0,5,609.925,2,0
5041062,0,1,103500.0,House / apartment,71,29,11,13,0,0,0,0,0,5,609.925,2,0
5041063,0,1,103500.0,House / apartment,71,33,32,1,0,0,0,0,0,0,802.425,5,1
5041064,0,1,103500.0,House / apartment,71,29,11,13,0,0,0,0,0,5,609.925,2,0
5041065,0,1,103500.0,House / apartment,71,29,11,13,0,0,0,0,0,5,609.925,2,0
5041066,0,1,103500.0,House / apartment,71,33,32,1,0,0,0,0,0,0,802.425,5,1
5041067,0,1,103500.0,House / apartment,71,29,11,13,0,0,0,0,0,5,609.925,2,0
5041068,0,1,103500.0,House / apartment,71,28,27,1,0,0,0,0,0,0,802.425,5,1
5041069,0,1,103500.0,House / apartment,71,10,0,7,0,0,0,0,0,3,661.7166666666667,2,0
5041070,1,1,54000.0,House / apartment,0,56,32,6,0,0,0,0,0,18,549.7,1,0
5041071,0,0,112500.0,With parents,50,22,0,21,0,0,0,0,0,1,726.25,3,0
5041072,0,0,112500.0,With parents,50,43,19,23,0,0,0,0,0,1,726.25,3,0
5041073,0,1,67500.0,House / apartment,6,48,0,44,2,1,0,0,0,1,688.6666666666667,3,0
5041076,0,0,112500.0,House / apartment,102,23,0,22,0,0,0,0,0,1,726.25,3,0
5041077,0,0,112500.0,House / apartment,102,11,0,0,0,0,0,0,0,11,613.9583333333334,2,0
5041081,0,0,112500.0,House / apartment,102,23,0,0,0,0,0,0,0,23,678.125,3,0
5041086,1,1,189000.0,House / apartment,11,36,32,2,0,0,0,0,0,2,763.6805555555555,4,1
5041089,1,1,189000.0,House / apartment,11,37,12,0,0,0,0,0,0,25,715.5555555555555,3,0
5041090,1,1,189000.0,House / apartment,11,4,0,0,0,0,0,0,0,4,587.2222222222222,2,0
5041099,0,1,202500.0,House / apartment,0,36,34,2,0,0,0,0,0,0,773.0,4,1
5041100,0,1,202500.0,House / apartment,0,37,35,2,0,0,0,0,0,0,773.0,4,1
5041101,0,1,202500.0,House / apartment,0,52,0,4,0,0,0,0,0,48,676.75,3,0
5041102,0,1,202500.0,House / apartment,0,40,34,6,0,0,0,0,0,0,773.0,4,1
5041103,0,1,202500.0,House / apartment,0,42,35,7,0,0,0,0,0,0,773.0,4,1
5041104,0,1,202500.0,House / apartment,0,33,17,16,0,0,0,0,0,0,773.0,4,1
5041105,0,1,202500.0,House / apartment,0,35,0,4,0,0,0,0,0,31,676.75,3,0
5041106,0,1,202500.0,House / apartment,0,12,0,4,0,0,0,0,0,8,621.75,2,0
5041107,0,0,117000.0,House / apartment,0,36,30,5,1,0,0,0,0,0,673.725,3,0
5041108,0,0,117000.0,House / apartment,0,18,17,0,0,0,0,0,0,1,673.725,3,0
5041109,0,0,117000.0,House / apartment,0,16,10,5,1,0,0,0,0,0,655.3916666666667,2,0
5041110,0,0,117000.0,House / apartment,0,4,0,4,0,0,0,0,0,0,593.5166666666667,2,0
5041111,1,1,405000.0,House / apartment,112,27,0,20,0,0,0,0,0,7,782.625,4,1
5041112,1,1,405000.0,House / apartment,112,11,0,7,1,0,0,0,0,3,718.4583333333334,3,0
5041113,1,1,405000.0,House / apartment,112,25,19,5,0,0,0,0,0,1,801.875,5,1
5041114,1,1,405000.0,House / apartment,112,21,0,11,0,0,0,0,0,10,753.75,4,1
5041115,1,1,405000.0,House / apartment,112,10,0,10,0,0,0,0,0,0,776.6666666666667,4,1
5041116,0,1,225000.0,House / apartment,21,36,29,6,0,0,0,0,0,1,756.9583333333334,4,1
5041117,0,1,225000.0,House / apartment,21,3,0,1,0,0,0,0,0,2,571.3333333333333,1,0
